objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
10197,Light Rail,704,Green Line,November,2019,WKD,JORDAN RIVER SERVICE CENTER RELIEF,JRSCRLF,JRSCRLF,8.219915130000000,8.826064730000001
10198,Light Rail,703,Red Line,November,2019,SAT,4800 W. Old Bingham Hwy Station,TX101720,TX101721,255.479164299999979,244.121845400000012
10199,Light Rail,704,Green Line,November,2019,SAT,Decker Lake Station,TX101742,TX101743,235.315136800000005,225.367590400000012
10200,Light Rail,701,Blue Line,November,2019,SAT,Midvale Center Station,TX153048,TX153049,340.650185200000010,311.399920699999996
10201,Light Rail,704,Green Line,November,2019,SAT,RIVER TRAIL STATION,TX101738,TX101739,96.303867819999994,102.498384500000000
10202,Light Rail,704,Green Line,November,2019,WKD,Central Pointe Station,TX125094,TX125096,1144.562388000000055,1279.042349000000058
10203,Light Rail,704,Green Line,November,2019,SAT,West Valley Central Station,TX101744,TX101745,753.718983299999991,759.635889200000065
10204,Light Rail,704,Green Line,November,2019,SUN,West Valley Central Station,TX101744,TX101745,442.266161599999975,467.631027299999971
10205,Light Rail,701,Blue Line,November,2019,WKD,900 South Station,TX136084,TX136085,344.949851299999978,461.230472699999950
10206,Light Rail,701,Blue Line,November,2019,WKD,Millcreek Station,TX136033,TX136034,677.421612200000027,665.893416300000013
10207,Light Rail,701,Blue Line,November,2019,SUN,Draper Town Center Station,TX198097,TX198098,206.133333300000004,205.199999999999989
10208,Light Rail,703,Red Line,November,2019,WKD,5600 W. Old Bingham Hwy Station,TX101718,TX101719,210.863899900000007,212.502650299999999
10209,Light Rail,703,Red Line,November,2019,SAT,MRSC OPERATOR RELIEF,198570,198570,15.146666670000000,13.666666670000001
10210,Light Rail,704,Green Line,November,2019,WKD,Power Station,TX101997,TX101998,492.801640500000019,488.077872900000045
10211,Light Rail,701,Blue Line,November,2019,SAT,Old Greektown Station,TX101396,TX101406,381.602709800000014,324.573038399999973
10212,Light Rail,703,Red Line,November,2019,SUN,Fashion Place West Station,TX153041,TX153045,238.123333300000013,281.670000000000016
10213,Light Rail,703,Red Line,November,2019,WKD,Millcreek Station,TX136033,TX136034,688.901483399999961,724.088013599999954
10214,Light Rail,703,Red Line,November,2019,SUN,Central Pointe Station,TX125094,TX125096,452.097634400000004,387.353978499999982
10215,Light Rail,704,Green Line,November,2019,SUN,City Center Station,TX128001,TX128002,247.923604200000000,254.925030500000020
10216,Light Rail,701,Blue Line,November,2019,SUN,Fashion Place West Station,TX153041,TX153045,288.563953499999968,257.034883700000023
10217,Light Rail,703,Red Line,November,2019,WKD,Trolley Station,TX126081,TX126095,1594.004421000000093,1647.197576000000026
10218,Light Rail,701,Blue Line,November,2019,SAT,Historic Sandy Station,TX173021,TX173022,419.274851400000045,391.824179700000002
10219,Light Rail,701,Blue Line,November,2019,WKD,Crescent View Station,TX198093,TX198094,436.507739000000015,428.297562900000003
10220,Light Rail,701,Blue Line,November,2019,SAT,Arena Station,TX125067,TX125069,724.887635600000067,910.335559400000079
10221,Light Rail,704,Green Line,November,2019,WKD,Redwood Junction Station,TX101740,TX101741,448.002429600000028,435.094368799999984
10222,Light Rail,703,Red Line,November,2019,SUN,Murray Central Station,TX153027,TX153034,272.060645200000010,293.753655900000012
10223,Light Rail,703,Red Line,November,2019,WKD,Stadium Station,TX126109,TX126115,2707.156223999999838,2168.924785000000156
10224,Light Rail,704,Green Line,November,2019,WKD,Ballpark Station,TX125092,TX125093,680.942839300000060,611.960378699999978
10225,Light Rail,701,Blue Line,November,2019,WKD,Central Pointe Station,TX125094,TX125096,774.889674700000000,989.716998800000056
10226,Light Rail,703,Red Line,November,2019,WKD,2700 W. Sugar Factory Rd Station,TX101724,TX101725,339.172326400000031,318.193281099999979
10227,Light Rail,701,Blue Line,November,2019,SUN,Midvale Fort Union Station,TX153046,TX153047,269.933333299999958,253.216666699999990
10228,Light Rail,703,Red Line,November,2019,SAT,Courthouse Station,TX125085,TX125091,1831.292025999999851,1957.343785999999909
10229,Light Rail,701,Blue Line,November,2019,SAT,Sandy Civic Center Station,TX173026,TX173029,296.002263099999993,262.564706800000010
10230,Light Rail,704,Green Line,November,2019,SUN,RIVER TRAIL STATION,TX101738,TX101739,72.454639799999995,76.291303140000011
10231,Light Rail,703,Red Line,November,2019,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,558.313894300000015,572.719992600000069
10232,Light Rail,703,Red Line,November,2019,WKD,Historic Gardner Station,TX101728,TX101729,149.463841599999995,142.434656599999983
10233,Light Rail,704,Green Line,November,2019,WKD,900 South Station,TX136084,TX136085,433.718436899999972,354.559646799999996
10234,Light Rail,701,Blue Line,November,2019,SAT,Salt Lake Central Station,TX101394,TX101404,1049.878333000000111,948.809107299999937
10235,Light Rail,704,Green Line,November,2019,SUN,Airport Station,TX198004,TX198004,710.825702099999944,611.013539199999968
10236,Light Rail,701,Blue Line,November,2019,SAT,Courthouse Station,TX125085,TX125091,1452.305595999999923,1482.247108000000026
10237,Light Rail,704,Green Line,November,2019,SAT,Ballpark Station,TX125092,TX125093,407.739901699999962,427.005797700000016
10238,Light Rail,704,Green Line,November,2019,SAT,JORDAN RIVER SERVICE CENTER RELIEF,JRSCRLF,JRSCRLF,1.000000000000000,0.000000000000000
10239,Light Rail,703,Red Line,November,2019,SUN,Bingham Junction Station,TX101730,TX101731,79.333333329999988,93.890000000000001
10240,Light Rail,701,Blue Line,November,2019,WKD,Kimballs Lane Station,TX198095,TX198096,279.338948400000049,273.073152600000014
10241,Light Rail,701,Blue Line,November,2019,SUN,Ballpark Station,TX125092,TX125093,366.333333299999993,399.383333300000004
10242,Light Rail,701,Blue Line,November,2019,SAT,Meadowbrook Station,TX136035,TX136036,367.787899100000004,296.528812700000003
10243,Light Rail,704,Green Line,November,2019,SUN,Jackson/Euclid Station,TX101993,TX101994,429.823068599999999,412.194799600000010
10244,Light Rail,703,Red Line,November,2019,SUN,Daybreak Parkway Station,TX101715,TX101734,217.782258099999979,231.112258099999991
10245,Light Rail,703,Red Line,November,2019,SAT,Ballpark Station,TX125092,TX125093,482.768638699999997,490.982352499999990
10246,Light Rail,703,Red Line,November,2019,WKD,Murray Central Station,TX153027,TX153034,1864.827917000000070,2013.624514999999974
10247,Light Rail,703,Red Line,November,2019,SAT,Trolley Station,TX126081,TX126095,1420.901086000000078,1470.537767000000031
10248,Light Rail,701,Blue Line,November,2019,WKD,Ballpark Station,TX125092,TX125093,509.467362400000013,666.512858999999935
10249,Light Rail,701,Blue Line,November,2019,SUN,Arena Station,TX125067,TX125069,262.483333299999970,342.166666700000007
10250,Light Rail,701,Blue Line,November,2019,SAT,Midvale Fort Union Station,TX153046,TX153047,469.399245800000017,465.076092100000039
10251,Light Rail,701,Blue Line,November,2019,SUN,Temple Square Station,TX125078,TX125084,153.266666700000002,197.233333300000027
10252,Light Rail,704,Green Line,November,2019,SAT,Gallivan Plaza Station,TX126071,TX126073,371.391582700000015,341.476575200000013
10253,Light Rail,703,Red Line,November,2019,WKD,Bingham Junction Station,TX101730,TX101731,434.308649000000003,433.768603100000007
10254,Light Rail,703,Red Line,November,2019,SUN,Historic Gardner Station,TX101728,TX101729,29.083333330000002,28.416666669999998
10255,Light Rail,701,Blue Line,November,2019,SAT,City Center Station,TX128001,TX128002,1897.913060000000087,1939.273822999999993
10256,Light Rail,701,Blue Line,November,2019,WKD,Gallivan Plaza Station,TX126071,TX126073,1035.549651000000040,1012.411618999999973
10257,Light Rail,701,Blue Line,November,2019,SUN,Planetarium Station,TX101395,TX101405,265.300000000000011,251.383333300000004
10258,Light Rail,704,Green Line,November,2019,SUN,North Temple Bridge/Guadalupe,TX101991,TX101992,149.826706599999994,175.639269099999979
10259,Light Rail,704,Green Line,November,2019,SAT,Fairpark Station,TX101995,TX101996,117.713935699999993,110.006546499999999
10260,Light Rail,704,Green Line,November,2019,SUN,900 South Station,TX136084,TX136085,137.041833199999985,148.629292899999996
10261,Light Rail,703,Red Line,November,2019,SAT,Daybreak Parkway Station,TX101715,TX101734,630.861361500000044,565.339188900000067
10262,Light Rail,703,Red Line,November,2019,SAT,University South Campus Station,TX127236,TX127243,509.005094199999974,759.777943300000061
10263,Light Rail,703,Red Line,November,2019,WKD,900 South Station,TX136084,TX136085,517.819825700000024,471.264943500000015
10264,Light Rail,704,Green Line,November,2019,WKD,Temple Square Station,TX125078,TX125084,374.176416899999992,446.151519699999994
10265,Light Rail,701,Blue Line,November,2019,WKD,Murray Central Station,TX153027,TX153034,1155.835111000000097,1062.050291999999899
10266,Light Rail,703,Red Line,November,2019,SUN,West Jordan City Center Station,TX101726,TX101727,88.916666669999998,98.826989249999997
10267,Light Rail,701,Blue Line,November,2019,WKD,Meadowbrook Station,TX136035,TX136036,611.304874000000041,523.918384300000071
10268,Light Rail,701,Blue Line,November,2019,SAT,Gallivan Plaza Station,TX126071,TX126073,637.935503100000005,624.108371299999931
10269,Light Rail,704,Green Line,November,2019,SAT,Jackson/Euclid Station,TX101993,TX101994,604.685192400000005,579.807460800000058
10270,Light Rail,701,Blue Line,November,2019,WKD,Fashion Place West Station,TX153041,TX153045,937.734451600000057,879.827530799999977
10271,Light Rail,703,Red Line,November,2019,SUN,Meadowbrook Station,TX136035,TX136036,204.056666699999994,201.903655900000018
10272,Light Rail,701,Blue Line,November,2019,SAT,Fashion Place West Station,TX153041,TX153045,567.790940299999988,541.929396900000029
10273,Light Rail,701,Blue Line,December,2019,SAT,Arena Station,TX125067,TX125069,1226.703821999999946,1335.196072999999842
10274,Light Rail,703,Red Line,December,2019,WKD,5600 W. Old Bingham Hwy Station,TX101718,TX101719,164.277784800000006,163.932177400000000
10275,Light Rail,701,Blue Line,December,2019,WKD,Crescent View Station,TX198093,TX198094,442.906986099999983,427.142448900000034
10276,Light Rail,704,Green Line,December,2019,WKD,Gallivan Plaza Station,TX126071,TX126073,913.181532500000003,893.734127000000058
10277,Light Rail,703,Red Line,December,2019,WKD,Bingham Junction Station,TX101730,TX101731,364.332384199999979,358.637572699999964
10278,Light Rail,701,Blue Line,December,2019,SUN,Crescent View Station,TX198093,TX198094,124.027788399999991,136.119461300000012
10279,Light Rail,701,Blue Line,December,2019,SUN,Courthouse Station,TX125085,TX125091,1040.124111999999968,1009.690563999999995
10280,Light Rail,703,Red Line,December,2019,SAT,Millcreek Station,TX136033,TX136034,375.531108399999994,381.345871999999986
10281,Light Rail,704,Green Line,December,2019,SUN,Power Station,TX101997,TX101998,201.080108299999978,194.444010699999978
10282,Light Rail,703,Red Line,December,2019,SUN,2700 W. Sugar Factory Rd Station,TX101724,TX101725,48.865398700000000,51.807683750000002
10283,Light Rail,701,Blue Line,December,2019,SAT,Ballpark Station,TX125092,TX125093,627.158229499999948,596.021809599999983
10284,Light Rail,701,Blue Line,December,2019,WKD,Salt Lake Central Station,TX101394,TX101404,1293.112635999999839,1117.287713000000167
10285,Light Rail,703,Red Line,December,2019,SUN,Fashion Place West Station,TX153041,TX153045,241.214175000000012,283.711783700000012
10286,Light Rail,701,Blue Line,December,2019,SAT,Old Greektown Station,TX101396,TX101406,325.314567699999998,261.546211299999982
10287,Light Rail,703,Red Line,December,2019,SUN,Courthouse Station,TX125085,TX125091,897.166110500000059,876.461134700000002
10288,Light Rail,703,Red Line,December,2019,SUN,Stadium Station,TX126109,TX126115,240.468362899999988,233.570975000000004
10289,Light Rail,701,Blue Line,December,2019,SAT,Midvale Center Station,TX153048,TX153049,332.019175599999983,301.440504400000009
10290,Light Rail,703,Red Line,December,2019,SUN,Bingham Junction Station,TX101730,TX101731,75.406886999999998,83.493335780000010
10291,Light Rail,703,Red Line,December,2019,SUN,MRSC OPERATOR RELIEF,198570,198570,0.500000000000000,0.250000000000000
10292,Light Rail,704,Green Line,December,2019,WKD,Arena Station,TX125067,TX125069,861.473004299999957,1168.400190000000066
10293,Light Rail,701,Blue Line,December,2019,WKD,Ballpark Station,TX125092,TX125093,505.910655099999985,665.931223499999987
10294,Light Rail,704,Green Line,December,2019,WKD,River Trail Station,TX101738,TX101739,239.387677699999983,234.306973200000016
10295,Light Rail,701,Blue Line,December,2019,SAT,Courthouse Station,TX125085,TX125091,2828.025783000000047,2566.551071999999749
10296,Light Rail,701,Blue Line,December,2019,WKD,Murray Central Station,TX153027,TX153034,1119.113946000000169,1039.312556000000086
10297,Light Rail,703,Red Line,December,2019,WKD,Murray North Station,TX136045,TX136048,391.394836599999962,407.830392900000049
10298,Light Rail,703,Red Line,December,2019,SUN,West Jordan City Center Station,TX101726,TX101727,87.524130769999999,93.781818819999998
10299,Light Rail,704,Green Line,December,2019,SAT,Fairpark Station,TX101995,TX101996,96.521444099999997,88.258188219999994
10300,Light Rail,704,Green Line,December,2019,SAT,Gallivan Plaza Station,TX126071,TX126073,396.977322200000003,402.279363399999966
10301,Light Rail,703,Red Line,December,2019,SAT,Courthouse Station,TX125085,TX125091,1432.517423000000008,1673.058288999999832
10302,Light Rail,701,Blue Line,December,2019,WKD,Fashion Place West Station,TX153041,TX153045,858.093725299999960,754.205147799999963
10303,Light Rail,701,Blue Line,December,2019,WKD,Midvale Fort Union Station,TX153046,TX153047,610.354510300000015,596.141973699999994
10304,Light Rail,703,Red Line,December,2019,WKD,Fort Douglas Station,TX127247,TX127251,394.537350699999990,417.629042599999991
10305,Light Rail,704,Green Line,December,2019,SUN,Gallivan Plaza Station,TX126071,TX126073,231.707058499999988,193.812684800000000
10306,Light Rail,704,Green Line,December,2019,SAT,Decker Lake Station,TX101742,TX101743,276.515802300000018,277.652563499999985
10307,Light Rail,703,Red Line,December,2019,SAT,Daybreak Parkway Station,TX101715,TX101734,541.909198500000002,535.182580300000041
10308,Light Rail,701,Blue Line,December,2019,WKD,Midvale Center Station,TX153048,TX153049,549.347329400000035,526.465181799999982
10309,Light Rail,704,Green Line,December,2019,SUN,Arena Station,TX125067,TX125069,350.687388800000008,297.555637600000011
10310,Light Rail,701,Blue Line,December,2019,SAT,Murray Central Station,TX153027,TX153034,930.979999500000076,948.855510600000002
10311,Light Rail,703,Red Line,December,2019,SAT,Central Pointe Station,TX125094,TX125096,619.941625700000031,527.944462400000020
10312,Light Rail,701,Blue Line,December,2019,WKD,Old Greektown Station,TX101396,TX101406,355.388736499999993,277.558743399999969
10313,Light Rail,701,Blue Line,December,2019,SUN,Old Greektown Station,TX101396,TX101406,234.216851500000018,220.038552699999997
10314,Light Rail,701,Blue Line,December,2019,SAT,Midvale Fort Union Station,TX153046,TX153047,483.085973299999978,468.265629700000034
10315,Light Rail,701,Blue Line,December,2019,SUN,Arena Station,TX125067,TX125069,287.577608100000020,348.242715099999998
10316,Light Rail,701,Blue Line,December,2019,SAT,Murray North Station,TX136045,TX136048,336.578484699999990,287.267117000000042
10317,Light Rail,701,Blue Line,December,2019,SAT,Kimballs Lane Station,TX198095,TX198096,148.016888899999998,149.955320199999989
